reward,epsilon,steps,avg_delay,avg_queue,throughput,arrived_vehicles,departed_vehicles,num_vehicles,emergency_stops,teleport_started,teleport_ended,recovery_active,local_safety_active_tls,local_safety_overrides,episode_mean_avg_delay,episode_max_avg_delay,episode_mean_avg_queue,episode_max_avg_queue,episode_mean_num_vehicles,episode_max_num_vehicles,episode_recovery_steps,episode_local_safety_steps,episode_local_safety_overrides,episode_peak_top_tl,episode_peak_top_tl_queue,episode_peak_top_tl_waiting,episode_peak_top_tl_phase,episode_peak_top_tl_phase_duration,episode_peak_top_tl_action,episode_peak_top_lane,episode_peak_top_lane_queue,episode_peak_top_lane_waiting,loss_total,loss_rl,loss_pred,episode,timestamp,eval_reward,eval_reward_std,eval_avg_delay,eval_avg_queue,eval_throughput,eval_emergency_stops,eval_teleport_started,eval_teleport_ended,eval_episode_mean_delay,eval_episode_max_delay,eval_episode_mean_queue,eval_episode_max_queue
-34.0914,0.4163,719,1.2219,3.3333,4891,4891,5630,739,0,0,0,0.0,0,0,1.7022,11.8109,2.0804,4.5238,523.6801,739.0,38,0,0,A2,152.0,2178.0,1,13,0,A1A2_1,84.0,1249.0,0.013,0.0123,0.0142,16,2026-05-27T12:24:04.388606,,,,,,,,,,,,
-37.6609,0.3997,719,2.0042,2.5714,4986,4986,5702,716,0,0,0,0.0,0,0,1.6569,6.621,2.3011,5.9286,592.0181,797.0,46,0,0,A2,165.0,1162.0,1,13,0,A1A2_1,99.0,648.0,0.0136,0.0129,0.0142,17,2026-05-27T12:32:58.128289,,,,,,,,,,,,
-33.7626,0.3837,719,0.7238,2.2143,4943,4943,5667,724,0,0,0,0.0,0,0,1.5536,4.7478,2.1248,4.2857,565.16,764.0,0,0,0,A2,103.0,1460.0,1,18,1,A1A2_1,63.0,843.0,0.0139,0.0132,0.0142,18,2026-05-27T12:41:35.363249,,,,,,,,,,,,
-29.5244,0.3683,719,0.9551,2.7143,4942,4942,5633,691,0,0,0,0.0,0,0,1.4119,6.5098,1.914,4.381,520.2976,712.0,0,0,0,A1,83.0,1067.0,1,13,0,W_A0A1_1,56.0,904.0,0.0133,0.0126,0.0141,19,2026-05-27T12:49:34.786581,,,,,,,,,,,,
-35.0548,0.3536,719,2.453,3.0714,4885,4885,5651,766,0,0,0,0.0,0,0,1.7372,13.3227,2.0761,4.4048,549.5132,784.0,0,0,0,A3,123.0,6864.0,0,3,0,A2A3_1,56.0,3989.0,0.0129,0.0122,0.014,20,2026-05-27T13:04:28.819309,-24.313,0.0,0.9853,2.2857,5316.0,0.0,0.0,0.0,1.1542,3.8442,1.5131,3.5476
-32.8975,0.3395,719,0.5795,1.7143,4928,4928,5620,692,0,0,0,0.0,0,0,1.5432,10.5811,2.1126,4.0,563.2573,731.0,0,0,0,A2,100.0,3704.0,0,3,0,A1A2_1,62.0,2627.0,0.0128,0.0121,0.0139,21,2026-05-27T13:13:14.710852,,,,,,,,,,,,
-38.8482,0.3259,719,1.9947,3.4524,4960,4960,5708,748,0,1,1,0.0,0,0,1.831,16.6979,2.1346,6.3333,575.2184,781.0,47,0,0,A2,215.0,11616.0,0,18,0,A1A2_1,135.0,7388.0,0.0133,0.0126,0.0139,22,2026-05-27T13:22:07.313636,,,,,,,,,,,,
-28.608,0.3128,719,1.6195,2.5714,5042,5042,5791,749,0,0,0,0.0,0,0,1.3151,6.0569,1.8735,4.1667,550.4326,765.0,0,0,0,A1,87.0,1328.0,1,33,1,W_A0A1_1,38.0,550.0,0.0139,0.0132,0.0139,23,2026-05-27T13:30:33.668564,,,,,,,,,,,,
-52.2443,0.3003,719,1.2191,2.2143,4984,4984,5664,680,0,0,0,0.0,0,0,2.6355,18.0733,2.529,7.4048,603.1488,775.0,104,0,0,A2,248.0,12453.0,0,43,0,A1A2_1,149.0,7416.0,0.0146,0.0139,0.0139,24,2026-05-27T13:39:50.139838,,,,,,,,,,,,
-34.8135,0.2883,719,1.6223,2.4762,5017,5017,5769,752,0,0,0,0.0,0,0,1.6901,16.1936,2.1224,4.0238,576.2128,759.0,0,0,0,A2,103.0,1717.0,0,28,0,A1A2_1,69.0,1287.0,0.0154,0.0147,0.0138,25,2026-05-27T13:55:16.972958,-23.9012,0.0,0.6129,1.6429,5269.0,0.0,0.0,0.0,1.0911,2.9965,1.5161,3.1905
-41.7505,0.768,719,1.9873,2.5238,4663,4663,5369,706,0,0,0,0.0,0,0,2.2587,9.0723,2.4772,4.7619,514.7162,706.0,16,0,0,A3,135.0,4243.0,0,13,1,A2A3_1,86.0,2756.0,0.0158,0.0151,0.0137,26,2026-05-27T17:44:07.807739,,,,,,,,,,,,
-40.3019,0.7373,719,2.51,4.2857,4701,4701,5452,751,0,0,0,0.0,0,0,1.8596,5.9628,2.6177,4.9762,573.5299,765.0,13,0,0,A1,101.0,766.0,0,8,1,W_A0A1_1,72.0,590.0,0.0162,0.0155,0.0136,27,2026-05-27T17:52:59.901776,,,,,,,,,,,,
-37.3546,0.7078,719,3.2681,2.9762,4771,4771,5461,690,0,0,0,0.0,0,0,1.7513,9.7369,2.4112,5.5714,564.2072,732.0,16,0,0,A2,121.0,4899.0,0,18,0,A1A2_1,68.0,2990.0,0.016,0.0153,0.0136,28,2026-05-27T18:01:18.436580,,,,,,,,,,,,
-46.5161,0.6795,719,1.9043,3.4762,4831,4831,5500,669,0,0,0,0.0,0,0,2.3699,14.896,2.6195,7.1429,551.2879,741.0,102,0,0,A2,262.0,6723.0,0,8,0,A1A2_1,166.0,4390.0,0.0168,0.0161,0.0136,29,2026-05-27T18:09:51.347565,,,,,,,,,,,,
-41.6606,0.6523,719,1.8688,3.7143,4753,4753,5515,762,0,0,0,0.0,0,0,2.0745,18.7672,2.4075,6.3571,558.2225,762.0,75,0,0,A2,195.0,11402.0,0,28,0,A1A2_1,116.0,6913.0,0.0174,0.0167,0.0135,30,2026-05-27T18:25:43.514298,-38.5217,0.0,1.3343,2.119,5159.0,0.0,0.0,0.0,1.8895,15.4141,1.997,6.119
-37.9496,0.6262,719,1.332,3.119,4765,4765,5494,729,0,0,0,0.0,0,0,1.6942,6.035,2.4481,5.5238,583.5076,796.0,19,0,0,A3,119.0,1784.0,1,13,0,A2A3_1,72.0,1307.0,0.0178,0.0171,0.0135,31,2026-05-27T18:31:18.334802,,,,,,,,,,,,
-76.6631,0.6012,719,2.0153,3.381,4779,4779,5498,719,0,6,6,0.0,0,0,4.1377,57.3486,2.6769,8.3095,586.7288,770.0,92,0,0,A2,260.0,37469.0,1,3,0,A1A2_1,119.0,19242.0,0.0177,0.017,0.0135,32,2026-05-27T18:36:51.050481,,,,,,,,,,,,
-42.3429,0.5771,719,2.3764,3.8333,4757,4757,5477,720,0,0,0,0.0,0,0,2.0378,8.8006,2.5691,5.881,556.5967,724.0,53,0,0,A1,187.0,4688.0,0,3,0,W_A0A1_1,118.0,2443.0,0.0186,0.0179,0.0135,33,2026-05-27T18:42:04.440171,,,,,,,,,,,,
-45.0157,0.554,719,1.0617,2.3571,4754,4754,5467,713,0,0,0,0.0,0,0,2.2925,20.6842,2.5267,6.2143,571.7789,834.0,68,0,0,A2,191.0,6531.0,0,23,0,A1A2_1,128.0,4548.0,0.019,0.0184,0.0135,34,2026-05-27T18:47:31.788122,,,,,,,,,,,,
-35.1995,0.5319,719,2.6186,3.1905,4883,4883,5570,687,0,0,0,0.0,0,0,1.7016,12.9548,2.2156,6.6429,541.2795,741.0,38,0,0,A2,164.0,6605.0,0,18,0,A1A2_1,94.0,4025.0,0.0199,0.0192,0.0134,35,2026-05-27T18:57:15.145370,-28.5268,0.0,1.8377,2.5238,5121.0,0.0,0.0,0.0,1.3864,5.7628,1.6738,4.5714
-41.0479,0.5106,719,1.3109,3.119,4795,4795,5583,788,0,0,0,0.0,0,0,2.1143,15.0,2.2126,5.881,539.8818,788.0,63,0,0,A3,194.0,9647.0,0,13,0,A2A3_1,125.0,5877.0,0.0206,0.0199,0.0134,36,2026-05-27T19:02:26.174798,,,,,,,,,,,,
-36.0224,0.4902,719,1.1348,2.1905,4866,4866,5504,638,0,0,0,0.0,0,0,1.6394,7.0287,2.3344,5.8333,577.0348,748.0,38,0,0,A1,117.0,2469.0,0,13,0,W_A0A1_1,94.0,2197.0,0.0203,0.0197,0.0133,37,2026-05-27T19:08:04.669083,,,,,,,,,,,,
-34.3823,0.4706,719,2.4,3.2143,4877,4877,5622,745,0,0,0,0.0,0,0,1.6489,9.6461,2.1773,4.1905,559.0028,748.0,0,0,0,A3,83.0,3412.0,0,18,0,A2A3_1,49.0,2243.0,0.0211,0.0204,0.0133,38,2026-05-27T19:13:23.448769,,,,,,,,,,,,
-29.8733,0.4517,719,1.006,2.5714,4979,4979,5648,669,0,0,0,0.0,0,0,1.53,9.9003,1.9233,3.9048,511.573,673.0,0,0,0,A1,83.0,761.0,1,13,0,W_A0A1_1,54.0,593.0,0.0211,0.0204,0.0133,39,2026-05-27T19:18:14.404824,,,,,,,,,,,,
-38.6266,0.4337,719,1.5565,2.619,4926,4926,5607,681,0,0,0,0.0,0,0,1.7563,10.0726,2.3777,6.3571,599.2072,767.0,31,0,0,A2,160.0,5314.0,0,18,0,A1A2_1,98.0,3269.0,0.0223,0.0216,0.0132,40,2026-05-27T19:28:27.968191,-26.7789,0.0,0.3037,1.0952,5183.0,0.0,0.0,0.0,1.2305,5.4346,1.6213,4.7143
-37.5994,0.4163,719,0.8734,2.1905,4810,4810,5529,719,0,0,0,0.0,0,0,1.8048,9.1594,2.2772,5.119,569.9611,770.0,38,0,0,A2,171.0,4869.0,0,3,0,A1A2_1,99.0,2767.0,0.0216,0.0209,0.0132,41,2026-05-27T19:33:59.596329,,,,,,,,,,,,
-34.2768,0.3997,719,2.6533,4.5476,4887,4887,5611,724,0,0,0,0.0,0,0,1.617,10.6772,2.1476,4.7381,565.8651,726.0,9,0,0,A3,117.0,2706.0,0,3,0,A2A3_1,75.0,2029.0,0.0214,0.0207,0.0131,42,2026-05-27T19:39:16.967633,,,,,,,,,,,,
-36.2306,0.3837,719,0.9791,2.119,4893,4893,5660,767,0,0,0,0.0,0,0,1.8136,12.0494,2.1533,4.881,546.3352,768.0,32,0,0,A3,138.0,5693.0,0,3,0,A2A3_1,89.0,3957.0,0.0221,0.0215,0.0131,43,2026-05-27T19:44:23.571296,,,,,,,,,,,,
-27.7628,0.3683,719,1.5918,3.119,5020,5020,5750,730,0,0,0,0.0,0,0,1.3008,3.8325,1.8558,4.2381,527.3727,760.0,0,0,0,A1,102.0,976.0,1,13,1,W_A0A1_1,59.0,677.0,0.0226,0.0219,0.0131,44,2026-05-27T19:49:24.577364,,,,,,,,,,,,
-32.4,0.3536,719,1.2795,2.4524,4951,4951,5638,687,0,0,0,0.0,0,0,1.5352,9.0416,2.0828,4.619,549.7969,730.0,0,0,0,A3,96.0,1785.0,1,13,0,A2A3_1,59.0,1505.0,0.0229,0.0222,0.0131,45,2026-05-27T19:59:51.598834,-32.6919,0.0,1.0179,2.8571,5096.0,0.0,0.0,0.0,1.6066,15.8233,1.927,3.6905
-33.0534,0.3395,719,1.2459,3.1905,4943,4943,5732,789,0,0,0,1.0,0,0,1.5167,8.5301,2.0995,4.9048,562.0709,814.0,18,0,0,A3,130.0,5139.0,0,23,0,A2A3_1,86.0,3456.0,0.0222,0.0215,0.013,46,2026-05-27T20:05:09.928447,,,,,,,,,,,,
-35.0226,0.3259,719,1.7519,3.5714,4927,4927,5737,810,0,0,0,0.0,0,0,1.514,7.8252,2.2802,4.6429,609.3561,810.0,23,0,0,A2,101.0,1067.0,1,23,1,A1A2_1,58.0,581.0,0.021,0.0204,0.0129,47,2026-05-27T20:10:58.632739,,,,,,,,,,,,
-30.3667,0.3128,719,1.0892,2.2619,5017,5017,5757,740,0,0,0,0.0,0,0,1.3808,5.3413,1.9509,4.5238,564.8192,807.0,0,0,0,A1,94.0,1532.0,0,3,0,W_A0A1_1,69.0,1368.0,0.0215,0.0208,0.0129,48,2026-05-27T20:16:19.315737,,,,,,,,,,,,
-31.1,0.3003,719,1.7271,3.9524,5023,5023,5756,733,0,0,0,0.0,0,0,1.5012,9.3949,1.9403,4.2619,556.6036,733.0,0,0,0,A3,89.0,2671.0,0,28,0,A2A3_1,52.0,1716.0,0.0223,0.0217,0.0129,49,2026-05-27T20:21:35.530663,,,,,,,,,,,,
-34.8239,0.2883,719,1.1061,2.5476,5031,5031,5766,735,0,0,0,0.0,0,0,1.7514,13.8096,2.0645,4.4286,571.8832,776.0,0,0,0,A3,119.0,1895.0,0,8,1,A2A3_1,92.0,1685.0,0.0227,0.022,0.0129,50,2026-05-27T20:31:09.865634,-22.2847,0.0,0.8716,1.5952,5230.0,0.0,0.0,0.0,1.132,6.9752,1.3207,2.7857
