reward,epsilon,steps,avg_delay,avg_queue,throughput,arrived_vehicles,departed_vehicles,num_vehicles,emergency_stops,teleport_started,teleport_ended,recovery_active,local_safety_active_tls,local_safety_overrides,episode_mean_avg_delay,episode_max_avg_delay,episode_mean_avg_queue,episode_max_avg_queue,episode_mean_num_vehicles,episode_max_num_vehicles,episode_recovery_steps,episode_local_safety_steps,episode_local_safety_overrides,episode_peak_top_tl,episode_peak_top_tl_queue,episode_peak_top_tl_waiting,episode_peak_top_tl_phase,episode_peak_top_tl_phase_duration,episode_peak_top_tl_action,episode_peak_top_lane,episode_peak_top_lane_queue,episode_peak_top_lane_waiting,loss_total,loss_rl,loss_pred,episode,timestamp,eval_reward,eval_reward_std,eval_avg_delay,eval_avg_queue,eval_throughput,eval_emergency_stops,eval_teleport_started,eval_teleport_ended,eval_episode_mean_delay,eval_episode_max_delay,eval_episode_mean_queue,eval_episode_max_queue
-16.7988,0.5106,719,0.442,0.9524,4502,4502,4950,448,0,1,1,0.0,0,0,0.7978,2.5048,1.2499,3.3333,444.8025,560.0,0,0,0,A3,96.0,692.0,1,18,1,E_A4A3_1,58.0,407.0,0.0015,0.001,0.0112,11,2026-06-02T16:19:03.939476,,,,,,,,,,,,
-18.6603,0.4902,719,0.5741,1.0476,4349,4349,4882,533,0,0,0,0.0,0,0,0.8122,3.6052,1.3838,3.881,489.7024,597.0,0,0,0,A3,123.0,1680.0,0,3,0,E_A4A3_1,89.0,1321.0,0.0015,0.001,0.011,12,2026-06-02T16:23:52.949233,,,,,,,,,,,,
-17.7069,0.4706,719,0.5475,1.2143,4428,4428,4965,537,0,0,0,0.0,0,0,0.8106,4.4692,1.3144,3.5714,473.6509,589.0,0,0,0,A2,66.0,944.0,0,13,0,A3A2_1,48.0,757.0,0.0016,0.0011,0.0107,13,2026-06-02T16:28:25.560570,,,,,,,,,,,,
-17.2906,0.4517,719,0.6117,1.2143,4559,4559,5074,515,0,0,0,0.0,0,0,0.7635,4.4123,1.2757,3.0238,494.0111,618.0,0,0,0,A2,85.0,1792.0,1,43,1,A3A2_1,54.0,982.0,0.0017,0.0012,0.0106,14,2026-06-02T16:33:05.690943,,,,,,,,,,,,
-15.6444,0.4337,719,0.3045,1.2143,4621,4621,5176,555,0,0,0,0.0,0,0,0.6956,3.3776,1.1939,2.7619,470.0515,615.0,0,0,0,A3,59.0,709.0,1,28,1,E_A4A3_1,32.0,369.0,0.0017,0.0012,0.0105,15,2026-06-02T16:41:51.871753,-16.8123,0.0,1.159,1.5238,4593.0,0.0,0.0,0.0,0.6829,2.4328,1.1253,2.8333
-14.8059,0.4163,719,0.3327,0.8095,4612,4612,5105,493,0,0,0,0.0,0,0,0.65,2.6872,1.1461,2.7143,470.9096,590.0,0,0,0,A3,53.0,651.0,1,23,1,E_A4A3_1,28.0,360.0,0.0017,0.0012,0.0104,16,2026-06-02T16:46:15.642434,,,,,,,,,,,,
-16.3831,0.3997,719,0.3635,0.4286,4591,4591,5111,520,0,0,0,0.0,0,0,0.8015,3.5037,1.2232,2.7857,434.4353,537.0,0,0,0,A3,61.0,702.0,1,28,1,E_A4A3_1,32.0,385.0,0.0017,0.0012,0.0103,17,2026-06-02T16:50:28.098538,,,,,,,,,,,,
-14.2184,0.3837,719,0.5702,1.0238,4686,4686,5163,477,0,0,0,0.0,0,0,0.6463,2.6442,1.077,2.3571,452.8679,598.0,0,0,0,A3,50.0,355.0,0,3,0,E_A4A3_1,36.0,229.0,0.0017,0.0012,0.0102,18,2026-06-02T16:54:52.544369,,,,,,,,,,,,
-16.5712,0.3683,719,0.7844,1.6667,4372,4372,5105,733,0,0,0,0.0,0,0,0.6536,4.0059,1.2855,2.8333,558.9416,756.0,0,0,0,A3,71.0,603.0,1,18,1,E_A4A3_1,41.0,346.0,0.0017,0.0012,0.0101,19,2026-06-02T17:00:15.637890,,,,,,,,,,,,
-15.0934,0.3536,719,0.8633,1.5238,4631,4631,5121,490,0,0,0,0.0,0,0,0.6941,2.0897,1.1349,2.3095,451.3519,572.0,0,0,0,A3,54.0,640.0,1,28,1,E_A4A3_1,25.0,335.0,0.0017,0.0012,0.01,20,2026-06-02T17:08:01.905949,-13.8538,0.0,0.6928,1.1429,4878.0,0.0,0.0,0.0,0.6335,2.3896,0.9575,2.1667
-15.4344,0.3395,719,0.3871,0.5476,4616,4616,5112,496,0,0,0,0.0,0,0,0.7065,4.5446,1.1474,2.8571,454.6008,566.0,0,0,0,A3,101.0,710.0,1,13,0,E_A4A3_1,64.0,422.0,0.0017,0.0012,0.0099,21,2026-06-02T17:12:23.826112,,,,,,,,,,,,
-15.9637,0.3259,719,1.7904,2.619,4693,4693,5213,520,0,0,0,0.0,0,0,0.779,9.7238,1.1399,3.0714,466.0834,584.0,0,0,0,A2,98.0,1618.0,1,18,1,A3A2_1,58.0,1037.0,0.0018,0.0013,0.0098,22,2026-06-02T17:16:47.939856,,,,,,,,,,,,
-14.6515,0.3128,719,0.7535,1.4762,4759,4759,5266,507,0,0,0,0.0,0,0,0.6749,3.2072,1.0825,2.6905,460.8707,562.0,0,0,0,A1,61.0,980.0,1,33,1,A2A1_1,40.0,677.0,0.0018,0.0013,0.0098,23,2026-06-02T17:21:06.392229,,,,,,,,,,,,
-14.0907,0.3003,719,0.8445,1.6429,4784,4784,5305,521,0,0,0,0.0,0,0,0.6689,2.2977,1.0682,2.4762,434.8971,529.0,0,0,0,A2,67.0,988.0,0,8,1,A3A2_1,40.0,742.0,0.0018,0.0013,0.0097,24,2026-06-02T17:25:11.483729,,,,,,,,,,,,
-14.3688,0.2883,719,0.3953,0.8333,4770,4770,5200,430,0,0,0,0.0,0,0,0.6866,2.4735,1.0749,2.5952,428.6217,570.0,0,0,0,A3,49.0,705.0,0,3,0,E_A4A3_1,36.0,580.0,0.0018,0.0013,0.0096,25,2026-06-02T17:32:55.629188,-14.356,0.0,0.5199,1.5,4751.0,0.0,0.0,0.0,0.6369,1.935,0.9945,2.1429
-14.7462,0.2768,719,0.585,1.5476,4558,4558,5093,535,0,0,0,0.0,0,0,0.6562,2.4064,1.1019,2.4286,464.3533,590.0,0,0,0,A2,64.0,486.0,1,18,1,A3A2_1,41.0,288.0,0.0018,0.0013,0.0096,26,2026-06-02T17:37:26.484935,,,,,,,,,,,,
-13.9984,0.2657,719,0.3664,0.6429,4700,4700,5194,494,0,1,1,0.0,0,0,0.6242,2.2112,1.0527,2.3095,455.1752,590.0,0,0,0,A3,65.0,534.0,1,13,0,E_A4A3_1,44.0,352.0,0.0017,0.0013,0.0094,27,2026-06-02T17:41:53.871629,,,,,,,,,,,,
-15.5004,0.2551,719,0.708,1.2381,4585,4585,5150,565,0,0,0,0.0,0,0,0.7024,2.5171,1.1758,2.6429,463.9416,572.0,0,0,0,A3,52.0,650.0,1,18,1,E_A4A3_1,32.0,466.0,0.0017,0.0012,0.0094,28,2026-06-02T17:46:16.502269,,,,,,,,,,,,
-15.3966,0.2449,719,0.8129,1.7381,4652,4652,5149,497,0,0,0,0.0,0,0,0.6851,2.8517,1.1537,2.5238,474.0584,614.0,0,0,0,A3,66.0,585.0,0,8,0,E_A4A3_1,53.0,426.0,0.0018,0.0013,0.0093,29,2026-06-02T17:50:48.897307,,,,,,,,,,,,
-13.1507,0.2351,719,0.2209,0.5952,4771,4771,5269,498,0,0,0,0.0,0,0,0.643,3.3467,0.9567,2.5714,416.6022,540.0,0,0,0,A3,55.0,621.0,1,23,1,E_A4A3_1,29.0,281.0,0.0017,0.0012,0.0093,30,2026-06-02T17:58:08.348892,-12.9504,0.0,0.5819,1.119,4853.0,0.0,0.0,0.0,0.6179,1.9158,0.9368,1.9286
-14.3377,0.2257,719,0.3263,0.4286,4736,4736,5257,521,0,0,0,0.0,0,0,0.6666,2.3973,1.0723,2.8095,441.1363,564.0,0,0,0,A1,56.0,749.0,1,28,1,A2A1_1,32.0,390.0,0.0017,0.0012,0.0092,31,2026-06-02T18:02:27.876399,,,,,,,,,,,,
-14.0756,0.2167,719,0.7019,1.119,4730,4730,5193,463,0,0,0,0.0,0,0,0.6818,2.4903,1.0722,2.619,425.8136,522.0,0,0,0,A3,65.0,986.0,1,33,1,E_A4A3_0,32.0,508.0,0.0017,0.0012,0.0091,32,2026-06-02T18:06:38.293191,,,,,,,,,,,,
-13.2275,0.208,719,1.3819,1.5238,4776,4776,5174,398,0,0,0,0.0,0,0,0.6477,2.1502,1.0136,2.4762,412.4145,509.0,0,0,0,A3,70.0,519.0,1,13,0,E_A4A3_1,44.0,366.0,0.0017,0.0013,0.0091,33,2026-06-02T18:10:41.666565,,,,,,,,,,,,
-14.1736,0.2,719,0.5825,1.5714,4626,4626,5196,570,0,0,0,0.0,0,0,0.6296,1.9378,1.0716,2.2143,469.4159,591.0,0,0,0,A3,50.0,521.0,1,23,1,E_A4A3_1,32.0,327.0,0.0017,0.0013,0.009,34,2026-06-02T18:15:18.108827,,,,,,,,,,,,
-13.0091,0.2,719,0.521,1.4762,4795,4795,5390,595,0,0,0,0.0,0,0,0.5807,2.0036,0.984,2.2143,451.8359,599.0,0,0,0,A3,40.0,381.0,1,18,1,E_A4A3_1,25.0,236.0,0.0017,0.0013,0.009,35,2026-06-02T18:23:07.519867,-11.8118,0.0,0.5375,1.119,4965.0,0.0,0.0,0.0,0.5679,2.6144,0.8563,1.9762
-13.9059,0.2,719,0.4004,0.8333,4866,4866,5343,477,0,0,0,0.0,0,0,0.6495,2.5795,1.0337,2.5714,446.3421,593.0,0,0,0,A3,54.0,717.0,1,28,1,E_A4A3_1,37.0,483.0,0.0017,0.0013,0.0089,36,2026-06-02T18:27:34.435292,,,,,,,,,,,,
-13.5174,0.2,719,1.4047,1.7857,4794,4794,5261,467,0,0,0,0.0,0,0,0.647,2.1017,0.971,2.2143,429.4451,547.0,0,0,0,A2,43.0,480.0,1,23,1,E_A4A3_1,25.0,282.0,0.0016,0.0012,0.0088,37,2026-06-02T18:31:47.689220,,,,,,,,,,,,
-12.8899,0.2,719,0.5934,1.2381,4846,4846,5328,482,0,0,0,0.0,0,0,0.5948,2.1049,0.9664,2.3571,436.7107,559.0,0,0,0,A2,47.0,657.0,0,8,1,A3A2_1,30.0,434.0,0.0016,0.0011,0.0087,38,2026-06-02T18:36:03.440113,,,,,,,,,,,,
-61.6025,0.2,719,0.4534,1.0714,4572,4572,5066,494,0,1,1,0.0,0,0,5.1782,104.1188,1.38,7.5,423.605,549.0,60,0,0,A3,292.0,45543.0,0,38,0,E_A4A3_1,151.0,26118.0,0.0018,0.0013,0.0088,39,2026-06-02T18:40:13.636111,,,,,,,,,,,,
-13.4965,0.2,719,0.4834,0.9524,4688,4688,5199,511,0,1,1,0.0,0,0,0.6256,3.0246,1.0527,2.1905,438.8748,554.0,0,0,0,A3,45.0,340.0,1,13,0,E_A4A3_1,28.0,164.0,0.0021,0.0016,0.0088,40,2026-06-02T18:48:39.869812,-13.6276,0.0,0.6786,1.4524,4533.0,0.0,0.0,0.0,0.5592,1.8479,1.0903,2.8333
-13.7739,0.2,719,0.6119,1.1429,4752,4752,5257,505,0,0,0,0.0,0,0,0.6618,4.2561,1.0419,3.4286,432.6481,540.0,0,0,0,A3,74.0,1373.0,1,38,1,E_A4A3_1,44.0,746.0,0.0021,0.0017,0.0087,41,2026-06-02T18:53:04.149683,,,,,,,,,,,,
-13.6204,0.2,719,0.566,1.2143,4808,4808,5202,394,0,0,0,0.0,0,0,0.6587,2.3841,1.0309,2.4286,423.5814,542.0,0,0,0,A2,47.0,576.0,0,8,1,A3A2_1,33.0,430.0,0.002,0.0016,0.0086,42,2026-06-02T18:57:03.655978,,,,,,,,,,,,
-13.9986,0.2,719,0.8414,1.6667,4694,4694,5167,473,0,0,0,0.0,0,0,0.601,2.0031,1.0815,2.6429,472.2768,604.0,0,0,0,A3,49.0,413.0,1,13,0,E_A4A3_1,33.0,324.0,0.0021,0.0017,0.0086,43,2026-06-02T19:01:44.589694,,,,,,,,,,,,
-14.1161,0.2,719,0.5333,0.8333,4755,4755,5235,480,0,0,0,0.0,0,0,0.6109,2.1136,1.0929,2.5952,474.2378,628.0,0,0,0,A2,47.0,357.0,1,13,0,A3A2_1,30.0,230.0,0.0022,0.0018,0.0086,44,2026-06-02T19:06:23.682299,,,,,,,,,,,,
-13.0912,0.2,719,0.4778,1.1905,4786,4786,5259,473,0,0,0,0.0,0,0,0.6219,2.1404,0.9738,2.3095,426.8136,525.0,0,0,0,A2,49.0,784.0,0,8,1,A3A2_1,30.0,675.0,0.0023,0.0019,0.0085,45,2026-06-02T19:14:13.822398,-13.3635,0.0,0.5082,1.0952,4891.0,0.0,0.0,0.0,0.6023,2.1429,0.9927,1.9524
-14.8013,0.2,719,0.8462,1.4524,4716,4716,5197,481,0,0,0,0.0,0,0,0.6776,2.4082,1.1078,2.3571,454.4826,590.0,0,0,0,A2,47.0,383.0,0,8,0,A3A2_1,34.0,332.0,0.0023,0.0019,0.0085,46,2026-06-02T19:18:39.502257,,,,,,,,,,,,
-14.5907,0.2,719,0.6306,1.3571,4618,4618,5135,517,0,0,0,0.0,0,0,0.6401,1.9901,1.1296,2.5714,468.9917,593.0,0,0,0,A3,56.0,593.0,0,18,0,E_A4A3_1,35.0,343.0,0.0022,0.0018,0.0084,47,2026-06-02T19:23:19.720520,,,,,,,,,,,,
-61.5298,0.2,719,0.6755,0.7619,4593,4593,4969,376,0,3,3,0.0,0,0,4.9304,99.0571,1.4493,7.8095,433.7942,593.0,57,0,0,A3,301.0,40859.0,1,13,0,E_A4A3_1,198.0,28543.0,0.0028,0.0024,0.0084,48,2026-06-02T19:27:15.267205,,,,,,,,,,,,
-13.1102,0.2,719,0.8005,1.2381,4850,4850,5276,426,0,0,0,0.0,0,0,0.6516,2.2428,0.9919,2.1905,409.3129,503.0,0,0,0,A3,58.0,663.0,1,23,1,E_A4A3_1,34.0,355.0,0.0035,0.003,0.0084,49,2026-06-02T19:28:57.118900,,,,,,,,,,,,
-14.736,0.2,719,0.2259,0.5476,4586,4586,5104,518,0,0,0,0.0,0,0,0.6503,5.9246,1.1473,2.5952,488.5855,626.0,0,0,0,A2,70.0,761.0,1,13,0,A3A2_1,43.0,505.0,0.0034,0.003,0.0083,50,2026-06-02T19:35:52.419849,-12.4282,0.0,0.7436,1.4524,4773.0,0.0,0.0,0.0,0.4924,1.5364,0.947,2.4048
