reward,epsilon,steps,avg_delay,avg_queue,throughput,emergency_stops,loss_total,loss_rl,loss_pred,episode,timestamp
-3639.277777777777,0.7036124613896758,719,1.5208333333333333,0.2638888888888889,3503,0,19486266.335706487,19486266.33451513,0.009064730928410284,117,2026-05-10T12:00:41.864920
-3857.6666666666692,0.7015016240055068,719,0.7325581395348837,0.1388888888888889,3514,0,1859548.4001680755,1859548.3990066433,0.008492710592771811,118,2026-05-10T12:01:37.734742
-3876.6111111111104,0.6993971191334902,719,1.5777777777777777,0.2916666666666667,3510,0,1436455.1175761323,1436455.116331424,0.008419620118625928,119,2026-05-10T12:02:45.464254
-3712.2777777777774,0.6972989277760897,719,0.4,0.08333333333333333,3514,0,20849272.47925067,20849272.478093445,0.009193655845005796,120,2026-05-10T12:03:50.645355
-3625.7777777777756,0.6952070309927615,719,0.9347826086956522,0.2361111111111111,3508,1,40976621.1670962,40976621.165882416,0.008752818732951173,121,2026-05-10T12:04:56.587163
-3663.7777777777783,0.6931214098997832,719,0.36470588235294116,0.09722222222222222,3514,0,2084422.8240704888,2084422.8227891193,0.008964720095983177,122,2026-05-10T12:06:03.201880
-3690.666666666666,0.6910420456700839,719,1.0232558139534884,0.20833333333333334,3513,0,2173216.447155834,2173216.445930375,0.008576697505419874,123,2026-05-10T12:07:07.885640
-3526.666666666666,0.6889689195330736,719,0.5348837209302325,0.1388888888888889,3513,0,23200475.547487218,23200475.54623121,0.008526567075018135,124,2026-05-10T12:08:12.641240
-3506.9999999999986,0.6869020127744744,719,0.5168539325842697,0.1527777777777778,3510,0,23205130.610599045,23205130.60942949,0.009599277224412424,125,2026-05-10T12:09:20.249343
-3807.833333333334,0.684841306736151,719,1.2352941176470589,0.2222222222222222,3515,0,24507541.96990919,24507541.96879518,0.010048894556848039,126,2026-05-10T12:10:17.041186
-3655.1666666666683,0.6827867828159425,719,0.4883720930232558,0.16666666666666666,3513,0,67631063.55349222,67631063.5522512,0.009046566719254051,127,2026-05-10T12:11:22.935023
-3426.611111111109,0.6807384224674947,719,0.5,0.09722222222222222,3514,0,23501467.52487987,23501467.523624197,0.008527985637973844,128,2026-05-10T12:12:29.985398
-3488.7222222222217,0.6786962072000923,719,0.3146067415730337,0.125,3511,0,71119957.3688514,71119957.36770476,0.009303781166361835,129,2026-05-10T12:13:36.788843
-3283.277777777776,0.676660118578492,719,0.6125,0.18055555555555555,3519,0,25565416.784162506,25565416.78294125,0.008363621865732074,130,2026-05-10T12:14:43.899991
-3540.444444444448,0.6746301382227565,719,2.097560975609756,0.2638888888888889,3517,0,24985152.08991479,24985152.08868093,0.008344861084235228,131,2026-05-10T12:15:53.836664
-3274.2777777777765,0.6726062478080883,719,0.7045454545454546,0.19444444444444445,3511,0,25096794.1213495,25096794.12016503,0.008949138315443743,132,2026-05-10T12:17:01.085563
-3528.7777777777737,0.6705884290646641,719,1.0481927710843373,0.25,3517,0,72008338.28239956,72008338.28117019,0.010135555288836008,133,2026-05-10T12:18:11.274536
-3494.388888888887,0.66857666377747,719,0.5180722891566265,0.1527777777777778,3517,0,2048512.556087754,2048512.5549223719,0.008823053528566395,134,2026-05-10T12:19:19.111179
-3393.3888888888887,0.6665709337861376,719,0.4523809523809524,0.1527777777777778,3515,0,2129452.1730718706,2129452.1718892055,0.008882764900447761,135,2026-05-10T12:20:25.871565
-3325.111111111112,0.6645712209847792,719,1.325,0.18055555555555555,3518,0,26445770.611130036,26445770.60995989,0.008864365924818127,136,2026-05-10T12:21:23.031620
-3428.5000000000023,0.6625775073218249,719,0.21176470588235294,0.125,3514,0,101148112.11800727,101148112.11682804,0.008738048208206478,137,2026-05-10T12:22:29.720650
-3613.1666666666624,0.6605897747998594,719,0.35714285714285715,0.09722222222222222,3514,0,28773107.57300918,28773107.571889568,0.008717083218682335,138,2026-05-10T12:23:36.571916
-3332.38888888889,0.6586080054754598,719,1.9090909090909092,0.3194444444444444,3512,0,2378879.3391605346,2378879.3379363245,0.008461048540313402,139,2026-05-10T12:24:43.993593
-3278.9999999999986,0.6566321814590335,719,0.23863636363636365,0.09722222222222222,3511,0,55682001.12691,55682001.125732966,0.010295903927391404,140,2026-05-10T12:25:49.777157
-3243.611111111112,0.6546622849146564,719,1.2359550561797752,0.2916666666666667,3511,0,2656068.0823618392,2656068.0812169313,0.009519675802258109,141,2026-05-10T12:26:57.026066
-3277.5555555555584,0.6526982980599124,719,0.7625,0.1388888888888889,3519,1,57948304.166065834,57948304.16489509,0.009485800163781527,142,2026-05-10T12:28:08.127371
-3233.6666666666656,0.6507402031657327,719,0.8709677419354839,0.19444444444444445,3507,1,1853885.6425702993,1853885.641343524,0.008504353377512127,143,2026-05-10T12:29:15.796885
-3394.2222222222213,0.6487879825562355,719,0.1566265060240964,0.05555555555555555,3516,0,980018.5752178665,980018.5736318119,0.00692930453947858,144,2026-05-10T12:30:25.031865
-3372.6666666666674,0.6468416186085668,719,0.5232558139534884,0.16666666666666666,3514,0,505.58229099692824,505.5805266516928,0.005894449913825047,145,2026-05-10T12:31:31.432405
-3249.7222222222204,0.6449010937527411,719,0.36046511627906974,0.1111111111111111,3513,0,93.49228345900153,93.49052314599135,0.005868301983995257,146,2026-05-10T12:32:27.910449
-3028.0555555555575,0.6429663904714829,719,0.18181818181818182,0.08333333333333333,3511,0,67.88347603449073,67.88169983398268,0.005919318440239436,147,2026-05-10T12:33:35.424984
-3378.833333333336,0.6410374913000684,719,0.10344827586206896,0.08333333333333333,3513,0,34.38842663877697,34.38666607109993,0.005868629860058323,148,2026-05-10T12:34:46.621008
-3512.500000000003,0.6391143788261682,719,0.5060240963855421,0.1388888888888889,3516,0,32.738861675554254,32.73711353349752,0.005827041180941674,149,2026-05-10T12:35:53.538383
-3517.999999999999,0.6371970356896897,719,2.0229885057471266,0.20833333333333334,3513,0,33.195570384676834,33.19381074281992,0.0058654568680097064,150,2026-05-10T12:37:00.177260
-3156.2777777777746,0.6352854445826206,719,0.7111111111111111,0.1388888888888889,3510,0,32.90633408781219,32.90458630388071,0.005825962071463735,151,2026-05-10T12:38:09.182801
-3412.777777777781,0.6333795882488727,719,0.9125,0.1388888888888889,3519,0,33.12547031132004,33.123732586729346,0.0057924285295298935,152,2026-05-10T12:39:16.262792
-3117.611111111112,0.6314794494841262,719,0.2073170731707317,0.08333333333333333,3517,0,33.54773597292841,33.545993539653665,0.005808020996963489,153,2026-05-10T12:40:23.234726
-3199.5555555555543,0.6295850111356738,719,0.8795180722891566,0.16666666666666666,3517,0,32.36948154964102,32.367740039533636,0.005805067246538873,154,2026-05-10T12:41:25.780216
-3201.2777777777806,0.6276962561022668,719,1.144578313253012,0.20833333333333334,3517,0,32.03785970048546,32.03612457827169,0.005783916355832188,155,2026-05-10T12:42:26.449775
-3710.8888888888832,0.62581316733396,719,0.14942528735632185,0.09722222222222222,3513,0,33.46273863929038,33.46099951668475,0.005796964687679963,156,2026-05-10T12:43:32.919992
-3232.7222222222204,0.623935727831958,719,0.7317073170731707,0.19444444444444445,3517,0,32.3744016549186,32.372667461177734,0.00578087727734832,157,2026-05-10T12:44:30.815412
-3366.33333333334,0.6220639206484622,719,0.8901098901098901,0.20833333333333334,3509,0,33.442176455416835,33.44044885118084,0.0057586647138797445,158,2026-05-10T12:45:38.853742
-3251.4999999999986,0.6201977288865168,719,0.21176470588235294,0.06944444444444445,3514,0,33.09576357919749,33.09403526136374,0.00576097443337152,159,2026-05-10T12:46:45.905247
-3162.111111111113,0.6183371356998573,719,0.5888888888888889,0.16666666666666666,3510,0,32.99985144433458,32.998129665602896,0.005739333048483592,160,2026-05-10T12:47:52.145549
-3232.9999999999973,0.6164821242927577,719,0.4235294117647059,0.125,3514,0,34.30061591284995,34.2988971662455,0.00572894672022534,161,2026-05-10T12:48:49.245156
