reward,epsilon,steps,avg_delay,avg_queue,throughput,arrived_vehicles,departed_vehicles,num_vehicles,emergency_stops,teleport_started,teleport_ended,recovery_active,local_safety_active_tls,local_safety_overrides,episode_mean_avg_delay,episode_max_avg_delay,episode_mean_avg_queue,episode_max_avg_queue,episode_mean_num_vehicles,episode_max_num_vehicles,episode_recovery_steps,episode_local_safety_steps,episode_local_safety_overrides,episode_peak_top_tl,episode_peak_top_tl_queue,episode_peak_top_tl_waiting,episode_peak_top_tl_phase,episode_peak_top_tl_phase_duration,episode_peak_top_tl_action,episode_peak_top_lane,episode_peak_top_lane_queue,episode_peak_top_lane_waiting,loss_rl,episode,timestamp,eval_reward,eval_reward_std,eval_avg_delay,eval_avg_queue,eval_throughput,eval_emergency_stops,eval_teleport_started,eval_teleport_ended,eval_episode_mean_delay,eval_episode_max_delay,eval_episode_mean_queue,eval_episode_max_queue
-257.9458,0.3713,719,75.1776,19.6905,6443,6443,7738,1295,0,3,3,1.0,0,0,6.459,84.1736,7.1404,21.0714,1004.0946,1648.0,475,0,0,A1,708.0,93803.0,1,3,0,A2A1_1,191.0,32692.0,0.2728,38,2026-05-29T03:52:31.051313,,,,,,,,,,,,
-285.6817,0.3638,719,15.6731,10.8095,6488,6488,7837,1349,0,5,5,1.0,0,0,7.1978,64.129,6.9017,18.3571,1008.9388,1626.0,500,0,0,A1,507.0,69203.0,0,3,0,A2A1_1,234.0,38777.0,0.2795,39,2026-05-29T03:58:15.296234,,,,,,,,,,,,
-146.7469,0.3566,719,3.3839,5.7143,6807,6807,7776,969,0,1,1,1.0,0,0,2.9896,10.2746,6.1109,14.881,979.3588,1674.0,461,0,0,A1,220.0,3037.0,1,8,0,W_A0A1_1,109.0,1696.0,0.2872,40,2026-05-29T04:09:16.872203,-410.3827,0.0,28.1733,10.2381,6445.0,0.0,17.0,15.0,9.7168,59.2724,8.0061,20.7857
-126.6725,0.3494,719,5.4726,4.8333,6871,6871,7728,857,0,0,0,1.0,0,0,3.0046,8.1286,5.2988,10.9286,924.1683,1526.0,426,0,0,A1,203.0,3846.0,1,13,0,W_A0A1_1,83.0,1437.0,0.2842,41,2026-05-29T04:14:32.961869,,,,,,,,,,,,
-177.7478,0.3424,719,4.0057,7.5714,6756,6756,7808,1052,0,3,3,1.0,0,0,4.6555,32.9906,6.4741,13.381,1035.2114,1663.0,498,0,0,A1,247.0,4814.0,0,3,0,W_A0A1_1,96.0,2787.0,0.2864,42,2026-05-29T04:20:19.256067,,,,,,,,,,,,
-233.8813,0.3356,719,35.7032,10.881,6624,6624,7737,1112,0,5,4,1.0,0,0,5.9495,66.1323,6.4019,14.9048,984.2781,1628.0,412,0,0,A1,405.0,41406.0,0,3,0,W_A0A1_1,160.0,15114.0,0.289,43,2026-05-29T04:25:46.181316,,,,,,,,,,,,
-302.5247,0.3289,719,9.1862,11.881,6449,6449,7792,1343,0,1,1,1.0,0,0,5.4513,18.0266,9.2995,24.619,1140.8303,1937.0,513,0,0,A1,360.0,24624.0,0,38,0,W_A0A1_1,147.0,10015.0,0.2967,44,2026-05-29T04:31:44.595040,,,,,,,,,,,,
-189.3548,0.3223,719,3.0658,6.0714,6794,6794,7721,927,0,0,0,1.0,0,0,3.9453,19.0025,6.4468,19.7143,950.3533,1655.0,454,0,0,A2,298.0,9950.0,0,28,0,A1A2_1,129.0,3027.0,0.3001,45,2026-05-29T04:42:30.198568,-197.3345,0.0,7.2923,8.6667,6739.0,0.0,0.0,0.0,4.0553,11.749,7.1208,16.2381
-162.4842,0.3159,719,5.5691,6.5,6773,6773,7757,984,0,0,0,1.0,0,0,3.3612,12.1509,6.231,15.7619,973.3922,1637.0,431,0,0,A1,236.0,8666.0,1,13,0,W_A0A1_1,119.0,6852.0,0.2971,46,2026-05-29T04:47:57.140475,,,,,,,,,,,,
-164.9063,0.3095,719,4.2004,5.881,6775,6775,7753,978,0,1,1,1.0,0,0,3.7483,16.2016,6.3425,14.0,980.9054,1666.0,466,0,0,A2,297.0,17623.0,0,38,0,A1A2_1,149.0,10326.0,0.3021,47,2026-05-29T04:53:17.372287,,,,,,,,,,,,
-107.0788,0.3033,719,4.2193,4.0238,6932,6932,7853,921,0,0,0,1.0,0,0,2.3698,7.1872,4.7713,10.7143,908.1794,1557.0,410,0,0,A1,190.0,4961.0,1,13,0,W_A0A1_1,96.0,3487.0,0.3058,48,2026-05-29T04:58:19.486051,,,,,,,,,,,,
-150.5955,0.2973,719,1.8335,3.0952,6908,6908,7821,913,0,1,1,1.0,0,0,3.5728,13.4616,5.7257,15.8571,921.2545,1553.0,472,0,0,A2,322.0,7738.0,1,13,0,A1A2_1,134.0,3155.0,0.3019,49,2026-05-29T05:03:24.589523,,,,,,,,,,,,
-141.884,0.2913,719,7.0412,6.0714,6824,6824,7770,946,0,0,0,1.0,0,0,3.2601,16.935,5.667,14.1429,955.0834,1572.0,453,0,0,A1,208.0,4509.0,0,3,0,W_A0A1_1,93.0,2954.0,0.3034,50,2026-05-29T05:13:48.681474,-164.1438,0.0,4.1904,6.9048,6912.0,0.0,0.0,0.0,3.3478,10.3938,6.2571,16.3333
